@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 74\nSize of the tree: 147\n','Number of rules: 96\n','Number of rules: 92\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 85\n','Number of rules: 87\n','Number of rules: 83\n','Number of rules: 82\n','Number of rules: 101\n','Number of rules: 78\n','Number of rules: 95\n','Number of rules: 79\n','Number of rules: 84\n','Number of rules: 88\n','Number of rules: 80\n','Number of rules: 76\n','Number of rules: 90\n','Number of rules: 74\n','Number of rules: 89\n','Number of rules: 77\n','Number of rules: 73\n','Number of rules: 91\n','Number of rules: 69\n','Number of rules: 97\n','Number of rules: 93\n','Number of rules: 94\n','Number of rules: 75\n','Number of rules: 72\n','Number of rules: 68\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data,10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.531705,0.143807,0.376062,47.424204,96.593953,159.216532,245.155292,-85.93876,2.181048,3.358292,-1.177243,85.621922,1.172903,53.77703,0.8,12,0.051724,3,0.948276,55,0.2,3,0.8,0.8,0.8,0.748276,0.875862,0.681667,0.643836,0.091886,0.908114,0.356164,0.646681,0.643836,0.643313,0.550748,0.770884,0.529902,0.55649,0.643836,0,0.004,0,0.015625,0,15.625,145583,143306,18488,64.383562,20,?,?,?,?
pacman-data,10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.452089,0.162805,0.397174,53.689377,102.016748,159.216532,274.241072,-115.02454,2.181048,3.756727,-1.575679,77.231409,1.057965,48.507155,0.733333,11,0.103448,6,0.896552,52,0.266667,4,0.647059,0.733333,0.6875,0.602147,0.825862,0.560505,0.589041,0.130317,0.869683,0.410959,0.557452,0.589041,0.56902,0.447754,0.737135,0.476599,0.485206,0.589041,0,0.004,0,0,0,0,145583,143306,18488,60.273973,20.547945,?,?,?,?
pacmanfilterDist,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,54,20,0,72.972973,27.027027,0,0.647283,0.112325,0.329625,36.98891,84.52923,162.160561,188.908023,-26.747462,2.191359,2.552811,-0.361452,103.915845,1.404268,64.082071,1,16,0,0,1,58,0,0,1,1,1,1,1,1,0.72973,0.063284,0.936716,0.27027,0.738891,0.72973,0.728165,0.664277,0.839607,0.649659,0.65473,0.72973,0,0.004,0,0.015625,0,15.625,124027,121838,16134,72.972973,20.27027,?,?,?,?
pacmanfilterDist,1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,52,22,0,70.27027,29.72973,0,0.606858,0.120349,0.33771,39.673796,86.707031,161.393906,200.255607,-38.861701,2.180999,2.706157,-0.525158,100.863976,1.363027,62.495529,0.8125,13,0.103448,6,0.896552,52,0.1875,3,0.684211,0.8125,0.742857,0.66818,0.865841,0.600697,0.702703,0.086803,0.913197,0.297297,0.699393,0.702703,0.696845,0.613902,0.822162,0.598192,0.637983,0.702703,0.001,0.003,0,0,0,0,123971,121838,16134,71.621622,20.810811,?,?,?,?
pacmanfilterDist,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,51,22,0,69.863014,30.136986,0,0.593932,0.116525,0.333965,38.460734,85.86513,158.78985,190.925684,-32.135834,2.175203,2.61542,-0.440217,98.637791,1.351203,62.118448,0.6875,11,0.087719,5,0.912281,52,0.3125,5,0.6875,0.6875,0.6875,0.599781,0.824561,0.626035,0.69863,0.09741,0.90259,0.30137,0.677691,0.69863,0.685053,0.601857,0.821819,0.59624,0.604994,0.69863,0,0.004,0,0,0,0,124152,122019,15953,72.60274,20.547945,?,?,?,?
pacmanfilterDist,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.462827,0.160063,0.390281,52.831111,100.344461,158.78985,257.497446,-98.707596,2.175203,3.527362,-1.352159,80.476396,1.102416,50.681071,0.5,8,0.070175,4,0.929825,53,0.5,8,0.666667,0.5,0.571429,0.47977,0.730263,0.436018,0.60274,0.142829,0.857171,0.39726,0.599084,0.60274,0.592717,0.469314,0.753673,0.473086,0.545922,0.60274,0,0.004,0,0,0,0,124152,122019,15953,63.013699,21.09589,?,?,?,?
pacmanfilterDist,1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.492426,0.151908,0.38498,50.139478,98.981634,158.78985,254.509521,-95.719671,2.175203,3.486432,-1.311228,83.089634,1.138214,52.326792,0.75,12,0.087719,5,0.912281,52,0.25,4,0.705882,0.75,0.727273,0.648218,0.837719,0.586555,0.616438,0.110382,0.889618,0.383562,0.620957,0.616438,0.614431,0.507599,0.768461,0.503713,0.543517,0.616438,0,0.004,0,0,0,0,124152,122019,15953,63.013699,20.273973,?,?,?,?
pacmanfilterDist,1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.545455,0.135586,0.361325,44.713051,92.808822,159.216532,227.401959,-68.185427,2.181048,3.115095,-0.934047,90.605898,1.241177,56.907343,0.733333,11,0.086207,5,0.913793,53,0.266667,4,0.6875,0.733333,0.709677,0.63205,0.836782,0.594921,0.657534,0.10282,0.89718,0.342466,0.646975,0.657534,0.646975,0.551466,0.787753,0.551303,0.57358,0.657534,0,0.004,0,0.015625,0,15.625,124152,122019,15953,67.123288,20.547945,?,?,?,?
pacmanfilterDist,1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,53,20,0,72.60274,27.39726,0,0.640128,0.111132,0.329838,36.648759,84.72107,159.216532,188.945266,-29.728733,2.181048,2.588291,-0.407243,103.675256,1.420209,65.115886,0.933333,14,0.137931,8,0.862069,50,0.066667,1,0.636364,0.933333,0.756757,0.700406,0.899425,0.608225,0.726027,0.075475,0.924525,0.273973,0.7469,0.726027,0.71675,0.652316,0.825039,0.606145,0.667542,0.726027,0,0.004,0,0,0,0,124152,122019,15953,72.60274,20,?,?,?,?
pacmanfilterDist,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.491036,0.151892,0.38498,50.090392,98.884668,159.216532,254.505172,-95.28864,2.181048,3.486372,-1.305324,83.131628,1.138789,52.212937,0.8,12,0.12069,7,0.87931,51,0.2,3,0.631579,0.8,0.705882,0.625539,0.851724,0.57619,0.616438,0.12205,0.87795,0.383562,0.623906,0.616438,0.614024,0.499789,0.766034,0.51476,0.561263,0.616438,0,0.003,0,0,0,0,124152,122019,15953,63.013699,20.273973,?,?,?,?
pacmanfilterDist,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.524668,0.141032,0.370585,46.509029,95.187242,159.216532,235.776877,-76.560344,2.181048,3.22982,-1.048772,85.575479,1.172267,53.74786,0.733333,11,0.068966,4,0.931034,54,0.266667,4,0.733333,0.733333,0.733333,0.664368,0.843103,0.632529,0.643836,0.103425,0.896575,0.356164,0.639726,0.643836,0.638995,0.544985,0.785318,0.539351,0.550927,0.643836,0,0.004,0,0,0,0,124152,122019,15953,65.753425,20.273973,?,?,?,?
pacmanfilterDist,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.524787,0.146478,0.377905,48.305133,97.067487,159.216532,247.132315,-87.915783,2.181048,3.385374,-1.204326,84.913491,1.163199,53.332081,0.733333,11,0.034483,2,0.965517,56,0.266667,4,0.846154,0.733333,0.785714,0.738068,0.857471,0.669937,0.643836,0.112043,0.887957,0.356164,0.638046,0.643836,0.635052,0.533041,0.763908,0.519543,0.562527,0.643836,0,0.004,0,0,0,0,124152,122019,15953,64.383562,20.273973,?,?,?,?
pacmanfilterDist,2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,46,28,0,62.162162,37.837838,0,0.495986,0.147242,0.375382,48.534056,96.367654,161.45541,249.081944,-87.626534,2.18183,3.365972,-1.184142,85.746556,1.158737,53.108506,0.875,14,0.155172,9,0.844828,49,0.125,2,0.608696,0.875,0.717949,0.640256,0.87931,0.611905,0.621622,0.115668,0.884332,0.378378,0.601204,0.621622,0.602161,0.499633,0.759777,0.507846,0.524768,0.621622,0,0.004,0,0.015625,0,15.625,123971,121838,16134,64.864865,20.810811,?,?,?,?
pacmanfilterDist,2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,52,22,0,70.27027,29.72973,0,0.599606,0.12035,0.343585,39.631433,88.109154,162.160561,207.627582,-45.467021,2.191359,2.805778,-0.614419,98.859218,1.335935,60.963787,0.75,12,0.017241,1,0.982759,57,0.25,4,0.923077,0.75,0.827586,0.792681,0.877155,0.750279,0.702703,0.107616,0.892384,0.297297,0.714106,0.702703,0.692799,0.610031,0.802853,0.580812,0.641578,0.702703,0,0.004,0,0,0,0,123971,121838,16134,70.27027,20,?,?,?,?
pacmanfilterDist,2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.52107,0.138239,0.361339,45.627674,92.903329,158.78985,220.01325,-61.223399,2.175203,3.01388,-0.838677,90.211869,1.235779,56.812113,0.875,14,0.052632,3,0.947368,54,0.125,2,0.823529,0.875,0.848485,0.804906,0.917215,0.74193,0.643836,0.119706,0.880294,0.356164,0.632422,0.643836,0.634308,0.52758,0.799948,0.561588,0.564969,0.643836,0,0.004,0,0,0,0,124152,122019,15953,68.493151,21.09589,?,?,?,?
pacmanfilterDist,2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.524072,0.146441,0.377851,48.33515,97.148678,158.78985,245.135697,-86.345847,2.175203,3.358023,-1.18282,85.670807,1.173573,53.952319,0.6875,11,0.122807,7,0.877193,50,0.3125,5,0.611111,0.6875,0.647059,0.541991,0.793311,0.492603,0.643836,0.116813,0.883187,0.356164,0.628724,0.643836,0.631896,0.523409,0.774391,0.512377,0.569214,0.643836,0,0.004,0,0.015625,0,15.625,124152,122019,15953,64.383562,20.273973,?,?,?,?
pacmanfilterDist,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.494059,0.154679,0.390229,51.054094,100.331058,158.78985,262.893379,-104.103529,2.175203,3.601279,-1.426076,81.551358,1.117142,51.358042,0.625,10,0.087719,5,0.912281,52,0.375,6,0.666667,0.625,0.645161,0.550097,0.76864,0.498858,0.616438,0.104507,0.895493,0.383562,0.607436,0.616438,0.60811,0.505775,0.755966,0.489569,0.537366,0.616438,0,0.004,0,0,0,0,124152,122019,15953,61.643836,20,?,?,?,?
pacmanfilterDist,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,36,37,0,49.315068,50.684932,0,0.320674,0.206323,0.450125,68.04817,115.631814,159.155028,349.175046,-190.020017,2.180206,4.78322,-2.603014,56.797666,0.77805,35.687007,0.533333,8,0.12069,7,0.87931,51,0.466667,7,0.533333,0.533333,0.533333,0.412644,0.710345,0.36748,0.493151,0.170496,0.829504,0.506849,0.469863,0.493151,0.480894,0.318537,0.664293,0.372619,0.409182,0.493151,0,0.004,0,0,0,0,124152,122019,15953,49.315068,20.273973,?,?,?,?
pacmanfilterDist,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.583581,0.130155,0.355608,42.922244,91.340235,159.216532,217.044232,-57.8277,2.181048,2.973209,-0.79216,94.434731,1.293626,59.312139,0.666667,10,0.034483,2,0.965517,56,0.333333,5,0.833333,0.666667,0.740741,0.689204,0.824713,0.626984,0.684932,0.094887,0.905113,0.315068,0.687671,0.684932,0.680867,0.591383,0.802724,0.565781,0.624252,0.684932,0,0.003,0,0,0,0,124152,122019,15953,68.493151,20.273973,?,?,?,?
pacmanfilterDist,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.528564,0.141032,0.370585,46.509029,95.187242,159.216532,235.776877,-76.560344,2.181048,3.22982,-1.048772,89.496442,1.225979,56.210521,0.666667,10,0.068966,4,0.931034,54,0.333333,5,0.714286,0.666667,0.689655,0.613414,0.807471,0.547619,0.643836,0.110013,0.889987,0.356164,0.641824,0.643836,0.64222,0.534506,0.782375,0.528084,0.588876,0.643836,0.001,0.004,0,0,0,0,124152,122019,15953,65.753425,20.273973,?,?,?,?
pacmanfilterDist,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.545115,0.135643,0.363202,44.732082,93.290883,159.216532,227.417206,-68.200674,2.181048,3.115304,-0.934256,88.619636,1.213968,55.65982,0.8,12,0.086207,5,0.913793,53,0.2,3,0.705882,0.8,0.75,0.68236,0.865517,0.641667,0.657534,0.089267,0.910733,0.342466,0.624496,0.657534,0.61664,0.550261,0.787632,0.545171,0.499782,0.657534,0,0.004,0,0.015625,0,15.625,124152,122019,15953,67.123288,20.273973,?,?,?,?
pacmanfilterDist,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,56,17,0,76.712329,23.287671,0,0.69006,0.094709,0.299598,31.23298,76.953725,159.216532,152.450348,6.766184,2.181048,2.088361,0.092687,111.724878,1.530478,70.171656,1,15,0.051724,3,0.948276,55,0,0,0.833333,1,0.909091,0.888949,0.982184,0.880556,0.767123,0.079188,0.920812,0.232877,0.75773,0.767123,0.758323,0.687055,0.864549,0.685614,0.732727,0.767123,0,0.004,0,0,0,0,124160,122019,15953,78.082192,20.547945,?,?,?,?
pacmanfilterDist,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,56,18,0,75.675676,24.324324,0,0.679191,0.093571,0.297566,30.842904,76.390896,161.45541,152.453547,9.001863,2.18183,2.060183,0.121647,115.014917,1.554256,71.236335,0.8125,13,0.103448,6,0.896552,52,0.1875,3,0.684211,0.8125,0.742857,0.66818,0.859375,0.598175,0.756757,0.068325,0.931675,0.243243,0.77536,0.756757,0.759149,0.696089,0.863037,0.677198,0.715464,0.756757,0,0.004,0,0,0,0,123971,121838,16134,78.378378,20.540541,?,?,?,?
pacmanfilterDist,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,50,24,0,67.567568,32.432432,0,0.568513,0.133779,0.36071,44.015975,92.411281,162.587243,226.363364,-63.776122,2.197125,3.058964,-0.861839,93.337527,1.261318,57.407657,0.866667,13,0.101695,6,0.898305,53,0.133333,2,0.684211,0.866667,0.764706,0.703978,0.882486,0.607116,0.675676,0.105941,0.894059,0.324324,0.675877,0.675676,0.668484,0.575071,0.792448,0.560199,0.619242,0.675676,0,0.004,0,0,0,0,123979,121838,16134,67.567568,20.27027,?,?,?,?
pacmanfilterDist,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.524668,0.140994,0.370613,46.496471,95.194279,159.216532,236.760294,-77.543762,2.181048,3.243292,-1.062243,86.204659,1.180886,54.143033,0.733333,11,0.068966,4,0.931034,54,0.266667,4,0.733333,0.733333,0.733333,0.664368,0.847701,0.634161,0.643836,0.108771,0.891229,0.356164,0.635866,0.643836,0.638316,0.537868,0.780896,0.549112,0.558873,0.643836,0,0.004,0,0,0,0,124152,122019,15953,65.753425,20.273973,?,?,?,?
pacmanfilterDist,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,53,20,0,72.60274,27.39726,0,0.634817,0.116544,0.333965,38.433497,85.7811,159.216532,190.930711,-31.714179,2.181048,2.615489,-0.434441,99.821462,1.367417,62.695413,0.8,12,0.051724,3,0.948276,55,0.2,3,0.8,0.8,0.8,0.748276,0.87931,0.673002,0.726027,0.082305,0.917695,0.273973,0.738292,0.726027,0.72323,0.654076,0.823001,0.608177,0.662737,0.726027,0,0.004,0,0.015625,0,15.625,124152,122019,15953,72.60274,20.547945,?,?,?,?
pacmanfilterDist,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.546246,0.132807,0.357528,43.796699,91.833479,159.216532,218.022591,-58.806059,2.181048,2.986611,-0.805562,91.850432,1.258225,57.689004,0.733333,11,0.103448,6,0.896552,52,0.266667,4,0.647059,0.733333,0.6875,0.602147,0.835057,0.563868,0.657534,0.099564,0.900436,0.342466,0.645573,0.657534,0.650185,0.553637,0.811335,0.573205,0.576128,0.657534,0,0.004,0,0,0,0,124152,122019,15953,68.493151,20.547945,?,?,?,?
pacmanfilterDist,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.488744,0.149212,0.37966,49.212109,97.530156,159.155028,246.145502,-86.990473,2.180206,3.371856,-1.19165,83.467535,1.143391,52.444171,0.666667,10,0.086207,5,0.913793,53,0.333333,5,0.666667,0.666667,0.666667,0.58046,0.801724,0.546613,0.616438,0.116832,0.883168,0.383562,0.606275,0.616438,0.610009,0.499661,0.770174,0.502826,0.532621,0.616438,0,0.004,0,0,0,0,124152,122019,15953,64.383562,20.547945,?,?,?,?
pacmanfilterDist,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.498651,0.154633,0.390228,51.038991,100.330987,158.78985,262.881285,-104.091435,2.175203,3.601113,-1.42591,82.739868,1.133423,52.106522,0.75,12,0.157895,9,0.842105,48,0.25,4,0.571429,0.75,0.648649,0.541109,0.800439,0.484909,0.616438,0.101166,0.898834,0.383562,0.627632,0.616438,0.612532,0.5125,0.76424,0.497079,0.550989,0.616438,0,0.004,0,0.015625,0,15.625,124152,122019,15953,61.643836,20,?,?,?,?
pacmanfilterDist,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.400746,0.179099,0.418809,59.114256,107.679218,158.78985,301.341132,-142.551282,2.175203,4.127961,-1.952757,71.490013,0.979315,45.021778,0.6875,11,0.105263,6,0.894737,51,0.3125,5,0.647059,0.6875,0.666667,0.569874,0.802632,0.543079,0.547945,0.143976,0.856024,0.452055,0.51673,0.547945,0.528867,0.389385,0.720948,0.443658,0.454416,0.547945,0.001,0.006,0,0,0,0,124152,122019,15953,56.164384,20.273973,?,?,?,?
pacmanfilterDist,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.526329,0.146453,0.377851,48.339095,97.148688,158.78985,245.13885,-86.349,2.175203,3.358066,-1.182863,87.813738,1.202928,55.301858,0.6875,11,0.105263,6,0.894737,51,0.3125,5,0.647059,0.6875,0.666667,0.569874,0.802083,0.517317,0.643836,0.12225,0.87775,0.356164,0.645083,0.643836,0.636117,0.521665,0.773227,0.517792,0.604861,0.643836,0.001,0.004,0,0,0,0,124152,122019,15953,64.383562,20.273973,?,?,?,?
pacmanfilterDist,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.551266,0.14097,0.370585,46.529341,95.280446,158.78985,235.760677,-76.970827,2.175203,3.229598,-1.054395,90.024572,1.233213,56.69416,0.875,14,0.052632,3,0.947368,54,0.125,2,0.823529,0.875,0.848485,0.804906,0.91557,0.752331,0.657534,0.09909,0.90091,0.342466,0.655931,0.657534,0.647006,0.550289,0.794704,0.557581,0.587436,0.657534,0,0.004,0,0.015625,0,15.625,124152,122019,15953,65.753425,20.273973,?,?,?,?
pacmanfilterDist,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,51,23,0,68.918919,31.081081,0,0.586492,0.131046,0.353238,43.195531,90.68277,161.45541,218.975263,-57.519853,2.18183,2.959125,-0.777295,95.527784,1.290916,59.166667,0.875,14,0.068966,4,0.931034,54,0.125,2,0.777778,0.875,0.823529,0.773388,0.915948,0.738618,0.689189,0.100972,0.899028,0.310811,0.687499,0.689189,0.684964,0.591952,0.805955,0.583183,0.638101,0.689189,0,0.007,0,0,0,0,123971,121838,16134,68.918919,20.810811,?,?,?,?
pacmanfilterDist,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,658,74,50,24,0,67.567568,32.432432,0,0.573999,0.12846,0.353195,42.343018,90.671932,161.45541,217.011341,-55.555931,2.18183,2.932586,-0.750756,96.020389,1.297573,59.471769,0.875,14,0.034483,2,0.965517,56,0.125,2,0.875,0.875,0.875,0.840517,0.922414,0.793403,0.675676,0.087124,0.912876,0.324324,0.67961,0.675676,0.673447,0.586932,0.80491,0.576036,0.595095,0.675676,0,0.003,0,0.015625,0,15.625,123971,121838,16134,68.918919,20.27027,?,?,?,?
pacmanfilterDist,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,52,21,0,71.232877,28.767123,0,0.615211,0.113841,0.331877,37.542067,85.244822,159.216532,188.945266,-29.728733,2.181048,2.588291,-0.407243,101.90732,1.395991,64.005489,0.866667,13,0.086207,5,0.913793,53,0.133333,2,0.722222,0.866667,0.787879,0.731632,0.893678,0.654497,0.712329,0.097009,0.902991,0.287671,0.700514,0.712329,0.697006,0.614456,0.820743,0.593102,0.657656,0.712329,0,0.003,0,0,0,0,124152,122019,15953,72.60274,20.273973,?,?,?,?
