@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C26-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C24-L1'

@attribute posx numeric
@attribute posy numeric
@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute posxGUno numeric
@attribute posyGUno numeric
@attribute posxGDos numeric
@attribute posyGDos numeric
@attribute posxGTres numeric
@attribute posyGTres numeric
@attribute posxGCuatro numeric
@attribute posyGCuatro numeric
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute fantasmaCercano numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute class {West,East,South,North,Stop}

@data
13,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,4,0,0,1,-1,East
14,6,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,4,0,0,1,-1,East
15,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,East
16,6,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,6,0,0,1,-1,South
16,5,0,0,1,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,4,0,0,1,-1,South
16,4,1,1,1,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,4,0,0,1,-1,North
16,5,0,0,1,1,False,False,True,False,1,1,3,1,11,4,7,1,0,0,6,0,0,1,-1,North
16,6,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,6,0,0,1,-1,West
15,6,1,1,0,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,7,0,0,1,-1,West
14,6,1,1,0,1,False,False,True,False,1,1,3,1,10,4,7,1,0,0,6,0,0,1,-1,East
15,6,1,1,0,0,False,False,True,False,1,1,3,1,11,4,7,1,0,0,6,0,0,1,-1,East
16,6,1,1,0,1,False,False,True,False,1,1,3,1,11,3,7,1,0,0,8,0,0,1,-1,West
15,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,7,0,0,1,-1,East
16,6,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,7,0,0,1,-1,West
14,6,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,4,0,0,1,-1,West
13,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,3,0,0,1,-1,East
14,6,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,4,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,5,0,0,1,-1,East
13,6,1,1,0,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,2,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,3,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,14,6,7,1,0,0,3,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,5,0,0,1,-1,West
9,6,1,1,0,0,False,False,True,False,1,1,3,1,16,6,7,1,0,0,7,0,0,1,-1,East
10,6,1,1,0,0,False,False,True,False,1,1,3,1,16,5,7,1,0,0,7,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,7,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,17,4,7,1,0,0,8,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,10,0,0,1,-1,West
9,6,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,12,0,0,1,-1,West
8,6,1,1,0,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,12,0,0,1,-1,West
7,6,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,13,0,0,1,-1,East
8,6,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,13,0,0,1,-1,West
7,6,1,1,0,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,14,0,0,1,-1,South
7,5,0,0,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,13,0,0,1,-1,South
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,12,0,0,1,-1,North
7,5,0,0,1,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,13,0,0,1,-1,North
7,6,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,13,0,0,1,-1,South
8,4,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,11,0,0,1,-1,West
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,12,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,13,0,0,1,-1,East
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,12,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,13,0,0,1,-1,West
6,3,1,1,1,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,14,0,0,1,-1,West
5,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,16,0,0,1,-1,East
7,3,1,1,1,0,False,False,True,False,1,1,3,1,17,6,7,1,0,0,13,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,6,7,1,0,0,13,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,14,0,0,1,-1,West
6,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,15,0,0,1,-1,North
6,4,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,13,0,0,1,-1,East
8,4,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,11,0,0,1,-1,South
8,3,1,1,1,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,11,0,0,1,-1,East
9,3,1,1,1,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,11,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,11,0,0,1,-1,East
8,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,13,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,14,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,12,0,0,1,-1,East
8,4,1,1,0,1,False,False,True,False,1,1,3,1,18,5,7,1,0,0,11,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,9,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,9,0,0,1,-1,East
10,4,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,8,0,0,1,-1,West
9,4,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,8,0,0,1,-1,East
10,4,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,8,0,0,1,-1,West
9,4,1,1,0,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,9,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,6,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,8,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,7,0,0,1,-1,East
10,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,5,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,6,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,8,0,0,1,-1,West
6,3,1,1,1,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,8,0,0,1,-1,East
7,3,1,1,1,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,6,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,6,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,11,3,7,1,0,0,3,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,12,3,7,1,0,0,3,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,4,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,6,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,5,0,0,1,-1,South
8,3,1,1,1,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,5,0,0,1,-1,North
8,4,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,4,0,0,1,-1,West
7,4,1,1,1,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,6,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,6,0,0,1,-1,East
6,4,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,7,0,0,1,-1,East
7,4,1,1,1,1,False,False,True,False,1,1,3,1,11,3,7,1,0,0,5,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,10,3,7,1,0,0,3,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,11,3,7,1,0,0,5,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,10,3,7,1,0,0,3,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,11,4,7,1,0,0,5,0,0,1,-1,East
8,3,1,1,1,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,3,0,0,1,-1,North
8,4,1,1,0,1,False,False,True,False,1,1,3,1,9,4,7,1,0,0,1,0,0,1,-1,South
8,3,1,1,1,0,False,False,True,False,1,1,3,1,9,3,7,1,0,0,1,0,0,1,-1,North
1,6,0,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,0,1,-1,East
2,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,6,6,12,14,0,1,-1,East
3,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,0,1,-1,East
4,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,4,4,10,12,0,1,-1,East
5,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,3,3,9,11,0,1,-1,East
6,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,2,2,8,10,0,1,-1,West
4,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,4,4,10,12,0,1,-1,West
3,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,0,1,-1,West
2,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,6,6,12,14,0,1,-1,East
3,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,0,1,-1,East
4,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,4,4,10,12,0,1,-1,West
3,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,0,1,-1,East
4,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,4,4,10,12,0,1,-1,West
3,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,5,5,11,13,0,1,-1,West
2,6,1,1,0,0,True,True,True,True,6,4,8,6,11,3,16,6,6,6,12,14,0,1,-1,West
1,6,0,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,0,1,-1,South
1,5,0,0,1,1,True,True,True,True,6,4,8,6,11,3,16,6,6,8,12,16,0,1,-1,South
1,4,0,1,1,1,True,True,True,True,6,4,8,6,11,3,16,6,5,9,11,17,0,1,-1,East
2,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,5,9,9,17,0,1,-1,North
2,4,1,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,4,8,10,16,0,1,-1,West
1,4,0,1,1,1,True,True,True,True,6,4,8,6,11,3,16,6,5,9,11,17,0,1,-1,North
1,5,0,0,1,1,True,True,True,True,6,4,8,6,11,3,16,6,6,8,12,16,0,1,-1,North
1,6,0,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,7,7,13,15,0,1,-1,South
1,5,0,0,1,1,True,True,True,True,6,4,8,6,11,3,16,6,6,8,12,16,0,1,-1,South
1,4,0,1,1,1,True,True,True,True,6,4,8,6,11,3,16,6,5,9,11,17,0,1,-1,East
1,4,0,1,1,1,True,True,True,True,6,4,8,6,11,3,16,6,5,9,11,17,0,1,-1,East
2,4,1,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,4,8,10,16,0,1,-1,East
3,4,1,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,3,7,9,15,0,1,-1,West
2,4,1,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,4,8,10,16,0,1,-1,East
3,4,1,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,3,7,9,15,0,1,-1,South
4,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,3,7,7,15,0,1,-1,West
3,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,4,8,8,16,0,1,-1,East
4,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,3,7,7,15,0,1,-1,East
5,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,2,6,6,14,0,1,-1,West
4,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,3,7,7,15,0,1,-1,North
4,4,1,1,0,1,True,True,True,True,6,4,8,6,11,3,16,6,2,6,8,14,0,1,-1,South
5,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,2,6,6,14,0,1,-1,East
6,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,1,5,5,13,0,1,-1,East
7,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,2,4,4,12,0,1,-1,East
8,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,3,3,3,11,0,1,-1,East
9,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,4,4,2,10,0,1,-1,East
10,3,1,1,1,0,True,True,True,True,6,4,8,6,11,3,16,6,5,5,1,9,0,1,-1,East
11,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,6,6,0,8,0,1,-1,West
9,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,4,4,0,10,0,1,-1,East
10,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,5,5,0,9,0,1,-1,North
10,4,1,1,0,1,True,True,False,True,6,4,8,6,5,1,16,6,4,4,0,8,0,1,-1,West
9,4,1,1,0,1,True,True,False,True,6,4,8,6,5,1,16,6,3,3,0,9,0,1,-1,South
9,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,4,4,0,10,0,1,-1,East
11,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,6,6,0,8,0,1,-1,North
11,4,1,1,0,1,True,True,False,True,6,4,8,6,5,1,16,6,5,5,0,7,0,1,-1,West
10,4,1,1,0,1,True,True,False,True,6,4,8,6,5,1,16,6,4,4,0,8,0,1,-1,West
9,4,1,1,0,1,True,True,False,True,6,4,8,6,5,1,16,6,3,3,0,9,0,1,-1,West
8,4,1,1,0,1,True,True,False,True,6,4,8,6,5,1,16,6,2,2,0,10,0,1,-1,West
7,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,2,4,0,12,0,1,-1,North
7,4,1,1,1,1,True,True,False,True,6,4,8,6,5,1,16,6,1,3,0,11,0,1,-1,North
7,5,0,0,1,1,True,True,False,True,6,4,8,6,5,1,16,6,2,2,0,10,0,1,-1,South
7,4,1,1,1,1,True,True,False,True,6,4,8,6,5,1,16,6,1,3,0,11,0,1,-1,South
7,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,2,4,0,12,0,1,-1,West
5,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,2,6,0,14,0,1,-1,East
6,3,1,1,1,0,True,True,False,True,6,4,8,6,5,1,16,6,1,5,0,13,0,1,-1,North
6,4,1,1,0,1,False,True,False,True,1,1,8,6,5,1,16,6,0,4,0,12,0,1,-1,East
7,4,1,1,1,1,False,True,False,True,1,1,8,6,5,1,16,6,0,3,0,11,0,1,-1,South
7,3,1,1,1,0,False,True,False,True,1,1,8,6,5,1,16,6,0,4,0,12,0,1,-1,East
8,3,1,1,1,0,False,True,False,True,1,1,8,6,5,1,16,6,0,3,0,11,0,1,-1,West
7,3,1,1,1,0,False,True,False,True,1,1,8,6,5,1,16,6,0,4,0,12,0,1,-1,North
7,4,1,1,1,1,False,True,False,True,1,1,8,6,5,1,16,6,0,3,0,11,0,1,-1,North
7,5,0,0,1,1,False,True,False,True,1,1,8,6,5,1,16,6,0,2,0,10,0,1,-1,North
7,6,1,1,0,1,False,True,False,True,1,1,8,6,5,1,16,6,0,1,0,9,0,1,-1,West
6,6,1,1,0,0,False,True,False,True,1,1,8,6,5,1,16,6,0,2,0,10,0,1,-1,East
7,6,1,1,0,1,False,True,False,True,1,1,8,6,5,1,16,6,0,1,0,9,0,1,-1,South
7,5,0,0,1,1,False,True,False,True,1,1,8,6,5,1,16,6,0,2,0,10,0,1,-1,North
7,6,1,1,0,1,False,True,False,True,1,1,8,6,5,1,16,6,0,1,0,9,0,1,-1,East
8,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,8,0,1,-1,East
8,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,8,0,1,-1,West
7,6,1,1,0,1,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,9,0,1,-1,South
7,5,0,0,1,1,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,10,0,1,-1,North
7,6,1,1,0,1,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,9,0,1,-1,East
8,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,8,0,1,-1,East
9,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,7,0,1,-1,East
10,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,6,0,1,-1,East
11,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,5,0,1,-1,West
11,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,5,0,1,-1,East
12,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,4,0,1,-1,West
11,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,5,0,1,-1,East
12,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,4,0,1,-1,East
13,6,1,1,0,0,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,3,0,1,-1,East
14,6,1,1,0,1,False,False,False,True,1,1,3,1,5,1,16,6,0,0,0,2,0,1,-1,East
1,3,0,1,1,0,True,True,True,True,1,10,2,8,2,9,3,7,7,6,7,6,0,1,2,North
1,4,0,1,1,1,True,True,True,True,1,10,3,8,2,10,3,7,6,6,7,4,0,1,3,North
1,5,0,1,1,1,True,True,True,True,2,10,4,8,2,9,3,6,6,6,5,4,0,1,2,South
1,4,0,1,1,1,True,True,True,True,2,10,4,9,2,10,4,6,7,8,7,6,0,1,3,North
1,5,0,1,1,1,True,True,True,True,2,10,4,9,2,10,5,6,6,7,6,6,0,1,2,South
1,4,0,1,1,1,True,True,True,True,1,10,4,8,2,9,6,6,6,7,6,8,0,1,3,East
2,4,1,1,1,1,True,True,True,True,1,9,5,8,2,8,7,6,6,7,4,6,0,1,2,East
3,3,1,1,1,0,True,True,True,True,1,8,5,7,2,8,6,7,7,6,6,7,0,1,2,West
2,3,1,1,1,0,True,True,True,True,1,8,4,7,3,8,6,7,6,6,6,7,0,1,3,West
1,3,0,1,1,0,True,True,True,True,1,8,5,7,4,8,5,7,5,8,8,9,0,1,4,East
2,3,1,1,1,0,True,True,True,True,1,8,6,8,5,9,7,7,6,9,9,9,0,1,3,North
2,4,1,1,1,1,True,True,True,True,1,9,7,8,4,9,7,7,6,9,7,9,0,1,2,East
3,4,1,1,1,1,True,True,True,True,2,9,7,7,4,8,7,8,6,7,5,8,0,1,1,West
1,6,0,1,1,1,True,True,True,True,2,8,5,3,3,8,7,7,3,7,4,7,0,1,1,East
2,6,1,1,1,1,True,True,True,True,2,9,6,3,2,8,7,7,3,7,2,7,0,1,2,North
2,7,1,1,1,1,True,True,True,True,2,8,5,3,2,9,7,8,1,7,2,6,0,1,1,West
1,7,0,1,1,1,True,True,True,True,3,9,5,3,1,8,6,8,4,8,1,5,0,1,2,East
2,7,1,1,1,1,True,True,True,True,4,9,6,3,2,8,5,8,4,8,1,4,0,1,3,North
7,5,1,0,1,1,False,True,False,False,1,1,6,3,5,1,7,1,0,3,0,0,0,1,8,West
6,5,1,1,1,1,False,True,False,False,1,1,7,3,5,1,7,1,0,3,0,0,0,1,7,West
5,5,1,1,1,1,False,True,False,False,1,1,7,4,5,1,7,1,0,3,0,0,0,1,6,South
5,4,1,1,1,1,False,True,False,False,1,1,7,4,5,1,7,1,0,2,0,0,0,1,7,East
6,4,1,1,1,1,False,True,False,False,1,1,7,5,5,1,7,1,0,2,0,0,0,1,8,West
5,4,1,1,1,1,False,True,False,False,1,1,7,4,5,1,7,1,0,2,0,0,0,1,7,East
1,3,0,1,1,0,True,True,True,True,1,10,2,8,2,9,3,7,7,6,7,6,0,1,2,North
1,4,0,1,1,1,True,True,True,True,1,10,2,8,2,9,3,7,6,5,6,5,0,1,3,North
1,9,0,1,1,1,True,False,False,True,1,10,3,1,5,1,3,7,1,0,0,4,0,1,2,North
1,10,0,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,5,0,1,3,East
2,10,1,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,West
1,10,0,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,5,0,1,3,South
1,9,0,1,1,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,East
2,9,1,1,1,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,3,0,1,1,North
2,10,1,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,East
3,10,1,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,3,0,1,1,West
1,10,0,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,5,0,1,3,South
1,9,0,1,1,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,North
1,10,0,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,5,0,1,3,South
1,9,0,1,1,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,East
2,9,1,1,1,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,3,0,1,1,North
2,10,1,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,West
1,10,0,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,5,0,1,3,East
2,10,1,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,4,0,1,2,East
3,10,1,1,0,1,False,False,False,True,1,1,3,1,5,1,3,7,0,0,0,3,0,1,1,East
